abandon,"vt.放弃,遗弃;n.放任,狂热"
rein,"n.缰绳,统治,支配vt.以缰绳控制,统治,驾驭vi.勒住马,止住"
rejoice,"v.(使)欣喜,(使)高兴,喜悦"
relay,"n.驿马,接替,[电工]继电器vt.(消息,货物等)分程传递,使接替,转播vi.得到接替,转播"
reliance,"n.信任,信心,依靠,依靠的人或物"
relish,n.意味
remainder,"n.残余,剩余物,其他的人,[数]余数v.廉价出售adj.剩余的,出售剩书的"
reminiscence,"n.回想,记忆力,怀旧"
remnant,"n.残余,剩余,零料,残迹adj.剩余的,残留的"
renaissance,"n.复兴,复活,新生,文艺复兴,文艺复兴时期"
renewable,"adj.可更新的,可恢复的"
renowned,"adj.有名的,有声誉的"
repay,"v.偿还,报答,报复"
repel,"vt.击退,抵制,使厌恶,使不愉快"
repertoire,"n.(准备好演出的)节目,保留剧目,(计算机的)指令表,指令系统,<美>(某个人的)全部技能"
repression,"n.镇压,抑制,抑压"
repressive,"adj.压抑的,压制的"
reproach,v.责备
rescuer,n.救助者
resemblance,n.类同之处
resentment,"n.怨恨,愤恨"
reshuffle,n.改组v.改组
reside,vi.居住
residential,"adj.住宅的,与居住有关的"
resignation,"n.辞职,辞职书,放弃,顺从"
resourceful,"adj.资源丰富的,足智多谋的"
respectable,"adj.可敬的,有名望的,高尚的,值得尊敬的"
respectful,"adj.恭敬的,尊敬的,尊重人的,有礼貌的"
respondent,adj.回答的n.回答者
responsive,"adj.响应的,作出响应的"
restoration,"n.恢复,归还,复位,复职,赔偿,修补,重建,修复物"
restructure,"vt.更改结构,重建构造,调整,改组"
resultant,"adj.作为结果而发生的,合成的"
résumé,
retailer,"n.零售商人,传播的人"
retention, 保持力
retort,"v.反驳,反击,回报n.曲颈甑,曲颈瓶,蒸器"
retrieval,"n.取回,恢复,修补,重获,挽救,拯救"
retrieve,v.重新得到n.找回
retrospect,n.回顾
retrospective,adj.回顾的
revelation,"n.显示,揭露,被揭露的事,新发现,启示,揭示"
revenge,"n.报仇,复仇vt.替...报仇,复仇"
reversible,adj.可逆的
revert,v.回复
revive,"v.(使)苏醒,(使)复兴,(使)复活,(使)再生效,回想"
rigorous,"adj.严格的,严厉的,严酷的,严峻的"
rim,"n.边,轮缘,蓝框vt.镶边,为...装边,沿...边缘滚动vi.形成边状"
rivalry,"n.竞争,竞赛,敌对,敌对状态"
robbery,"n.抢掠,抢夺"
robust,adj.精力充沛的
romance,"n.冒险故事,浪漫史,传奇文学,风流韵事,虚构vi.写传奇,渲染,虚构"
rooster,"n.雄禽,<主美>公鸡"
rot,"v.(使)腐烂,(使)腐败n.腐烂,腐败"
rotary,adj.旋转的
roughly,"adv.概略地,粗糙地"
routinely,adv.例行公事地
royalty,"n.皇室,王权"
rupture,"v.破裂,裂开,断绝(关系等),割裂n.破裂,决裂,敌对,割裂"
sabotage,"n.(不满的职工或敌特等的)阴谋破坏,怠工,破坏vi.从事破坏活动vt.对...采取破坏行动,妨害,破坏"
sacred,"adj.神的,宗教的,庄严的,神圣的"
safeguard,"vt.维护,保护,捍卫n.安全装置,安全措施"
salute,"n.(尤指军队等之)举手礼,升降旗致敬,呜礼炮等,敬礼v.行礼致敬,敬礼"
salvation,"n.拯救,救助"
sarcasm,"n.挖苦,讽刺"
SARS,
saturate,"v.使饱和,浸透,使充满"
savage,"adj.野蛮的,未开化的,凶猛的,残忍的vt.用暴力对付n.原始的人,粗鲁的人"
saxophone,n.[音] 萨克斯管(铜管类乐器)
scar,"n.伤痕,疤痕v.结疤,使留下伤痕,创伤"
scarcity,"n.缺乏,不足"
scenario,"n.想定 游戏的关,或是某一特定情节"
scent,"n.气味,香味,香水,线索,嗅觉,臭迹vt.闻出,嗅,发觉,循着遗臭追踪,使充满气味vi.嗅猎,发出气味"
scholarly,"adj.学者气质的,学者风度的"
scorn,"n.轻蔑,嘲笑,被叱责的人vt.轻蔑,不屑做"
scramble,"n.爬行,攀缘,抢夺,混乱vi.攀缘,杂乱蔓延,争夺,拼凑,匆忙vt.攀登,搅乱,使混杂"
scrap,"n.小片,废料,剪下来的图片,文章,残余物,废料,打架vt.扔弃,敲碎,拆毁vi.互相殴打adj.零碎的,废弃的"
scrub,"v.洗擦,擦净,使(气体)净化,擦洗n.洗擦,擦净,擦洗者,矮树,灌木,丛林地,矮小的人(或动物)adj.次等的,矮小的,临时凑合的"
scrutiny,n.详细审查
sculpture,"n.雕刻,雕刻品,雕塑,雕塑品,[地理] 刻蚀v.雕刻,雕塑,刻蚀"
seam,"n.接缝,线缝,缝合线,衔接口,伤疤,层vt.缝合,接合,焊合,使留下伤痕vi.裂开,发生裂痕"
secrecy,"n.秘密,保密"
secular,adj.长期的
segregate,v.隔离
segregation,n.种族隔离
seniority,n.资历
sensation,"n.感觉,感情,感动,耸人听闻的"
sensational,"adj.使人感动的,非常好的"
sensitivity,"n.敏感,灵敏(度),灵敏性;感光度"
sensual,"adj.肉欲的,色情的,世俗的,感觉的,感觉论的"
sentiment,"n.情操,情感,情绪,观点,多愁善感,感情"
sergeant,"n.警官,军士"
serial,adj.连续的
setback,"n.顿挫,挫折,退步,逆流,(疾病的)复发"
sexy,"adj.有性感的,色情的,迷人的"
shabby,"adj.破旧的,褴褛的,低劣的,卑鄙的,不公平的"
shaft,"n.轴,杆状物"
shaky,"adj.虚弱的,颤抖的,不安的,不可靠的,震动的,摇晃的,动摇的"
shareholder,n.股东
shark,"n.[鱼]鲨鱼,骗子<俚>内行,专家v.敲诈"
shatter,"n.粉碎,碎片,落花(叶,粒等)vt.打碎,使散开,粉碎,破坏vi.粉碎,损坏,落叶"
shepherd,"n.牧羊人,牧羊狗v.牧羊,看管,带领"
shiny,"adj.擦亮的,有光泽的,晴朗的,闪耀的,发亮的"
shipment,"n.装船,出货"
shrewd,adj.精明
shrub,"n.灌木,灌木丛"
shutter,"n.关闭者,百叶窗,快门,<美俚>安眠药;vt.关上,装以遮门,以百叶窗遮闭"
shuttle,"n.往返汽车(列车、飞机),航天飞机,梭子,穿梭v.穿梭往返"
sideline,"n.副业,边界线,兼职,附带销售的货物,局外人的观点adj.倾斜的vt.迫使退出"
sieve,"n.筛,滤网,不会保密的人v.筛,过滤"
signify,"vt.表示,意味vi.要紧,有重要性v.颇为重要,表示"
signpost,n.路标
simplification,n.简化
simplistic,adj.过分单纯化的
simulate,"vt.模拟,模仿,假装,冒充"
simultaneous,"adj.同时的,同时发生的"
situate,"vt.使位于,使处于"
situated,"adj.位于,被置于境遇,处于...的立场"
sizable,"adj.相当大的,大小相当的"
skip,"v.跳,蹦,急速改变,跳读,遗漏,跳跃n.跳跃"
skull,"n.头脑,头骨"
skyline,"n.地平线,以天空为背景映出轮廓"
slack,"n.松弛,静止,淡季,闲散,家常裤adj.松弛的,不流畅的,疏忽的,软弱的,漏水的,呆滞的,懒散的adv.马虎地,缓慢地vt.使松弛,使缓慢,马虎从事vi.松懈,减弱,松驰"
slash,"v.猛砍,鞭打,砍伤,大量削减,严历批评,抽打n.猛砍,(大幅度)削减,斜线"
slaughter,"n.屠宰,残杀,屠杀v.屠宰,残杀,屠杀"
slot,"n.缝,狭槽,位置,水沟,细长的孔,硬币投币口,狭通道,足迹vt.开槽于,跟踪"
slum,n.贫民窟vi.访问贫民区
slump,"n.消沉,衰退,(物价)暴跌v.失败,消沉,(物价)暴跌,跌落"
smuggle,"n.走私,偷带v.走私"
snack,"n.小吃,快餐,一份v.吃快餐(小吃)"
snapshot,"n.快照,急射,简单印象"
snatch,v.攫取n.攫取
sneak,"vi.鬼鬼祟祟做事vt.偷偷摸摸地做,<口>偷窃n.鬼鬼祟祟的人,偷偷摸摸的行为,<美口>帆布胶底运动鞋adj.暗中进行的"
sneaker,"n.鬼鬼祟祟的人,卑鄙者,运动鞋"
sniff,"v.用力吸,嗅,闻到,发觉,轻视,用力吸气n.吸,闻,吸气声,嗤之以鼻"
sober,adj.冷静的v.镇定
socialize,"v.使社会化,使社会主义化"
sociologist,"n.社会学家,社会学者"
solemnity,"n.严肃,一本正经"
solicitor,"n.律师,法律顾问"
solidarity,n.团结
solo,n.独奏曲adj.单独的
soluble,"adj.可溶的,可溶解的"
sovereign,"n.君主,统治adj.至高无上的,君主的,独立自主的,完全的"
sovereignty,"n.君主,主权,主权国家"
spacious,"adj.广大的,大规模的"
sparkle,"v.发火花,(使)闪耀,(香槟酒等)发泡,用眼神表达,发光闪烁n.火花,闪光,光彩,活力,发泡"
speciality,"n.特性,特质,专业,特殊性"
specialty,n.专业
specialization,"n.特殊化,专门化,特化作用"
specification,"n.详述,[常 pl.] 规格,说明书,规范"
spectacle,"n.观览物,展览物,公开展示,奇观,景象,光景,(a pair of ～s)眼镜"
spectator,n.观众(指比赛或表演)
spectrum,"n.光,光谱,型谱 频谱"
speculation,"n.思索,做投机买卖"
speculative,adj.投机的
spice,"n.香料,调味品,趣味,意味,情趣"
spinal,"adj.脊骨的,脊髓的n.脊椎麻醉"
spiral,adj.螺旋形的n.螺旋v.盘旋
sprinkle,"v.撒(某物)于(某物之表面),洒,喷撒"
squad,n.班
stab,"n.刺,刺伤的伤口,一阵突然而强烈的感觉,中伤,伤痛v.剌,刺伤,伤害(感情等)"
stabilize,v.稳定
stabilise,v.<主英>=stabilize
staircase,n.楼梯
stalk,"n.茎,柄,梗,秆"
stall,"n.货摊,畜栏,厩,出售摊v.(使)停转,(使)停止,迟延"
standby,"n.可以信任的人,使船待命的信息 备用"
stand-off,
staple,"n.钉书钉,钉,主要产品(或商品),原材料,主要成分,来源adj.主要的,常用的,大宗生产的v.把...分类,把...分级"
statesman,n.政治家
stationary, 固定的
stereo,"n.立体声系统,立体声,[印]铅版,立体照片adj.立体的,立体感觉的"
stern,"adj.严厉的,苛刻的n.船尾"
stimulus,"n.刺激物,促进因素,刺激,刺激"
stipulate,"v.规定,保证"
stitch,"v.缝,缝合n.一针,针脚,缝针"
stockholder,n.股东
stopwatch,"n.(赛跑时用的)秒表,跑表,停表,马表"
straightforward, dly//adv.正直地
strand,"n.绳、线之一股,线,绳,串,海滨,河岸vi.搁浅vt.使搁浅,使落后,使陷于困境,弄断,搓"
stray,"v.迷路,偏离,漂泊,漂泊游荡adj.迷路的,离群的,偶遇的"
streamline,adj.流线型的
stricken,"v.(strike的过去分词,见 strike)adj.被打中的,遭殃的,患病的"
strive,"v.努力,奋斗,力争,斗争"
stroll,"n.漫步,闲逛,四处流浪v.闲逛,漫步,跋涉于"
stubborn,"adj.顽固的,固执的,坚定的,坚决的,难应付的,难处理的"
stumble,"v.绊倒,使困惑,蹒跚,结结巴巴地说话,踌躇n.绊倒,错误"
stump,"n.树桩,残余,烟头v.掘去树桩,砍成树桩,绊倒,难住,截去"
stun,"vt.使晕倒,使惊吓,打晕n.晕眩,打昏,惊倒"
sturdy,"adj.强健的,坚定的,毫不含糊的n.[兽医]家畜晕倒病"
subjective,"adj.主观的,个人的"
submarine,"n.潜水艇,潜艇adj.水下的,海底的"
submission,"n.屈服,降服,服从,谦恭,投降"
subordinate,"adj.次要的,从属的,下级的n.下属v.服从"
subscribe,"v.捐款,订阅,签署(文件),赞成,预订"
subscriber,"n.订户,签署者,捐献者"
subscription,"n.捐献,订金,订阅,签署,同意,[医]下标处方"
subsidiary,"adj.辅助的,补充的"
subsidy,"n.补助金,津贴"
subsistence,"n.生存,生活,留存"
substantive,"adj.独立存在的,真实的,有实质的,大量的,巨额的n.[语]实词,名词,独立存在的实体"
successor,"n.继承者,接任者,后续的事物"
sue,"vt.控告,向...请求,请愿vi.提出诉讼,提出请求"
suffice,"vi.足够,有能力vt.使满足"
suite,"n.(一批)随员,(一套)家具,套房,套,组,组曲"
sulfur,"n.[化] 硫磺,硫黄vt.用硫磺处理"
summon,"v.召集,召唤,号召,鼓起,振作"
superintendent,"n.主管,负责人,指挥者,管理者"
superiority,"n.优越,高傲"
supersonic,"adj.超音波的n.超声波,超声频"
supervisor,"n.监督人,管理人,检查员,督学,主管人,[计](网络)超级用户"
supplementary,"n.(supplementaries) 增补者,增补物adj.附助的"
supportive,
suppress,"vt.镇压,抑制,查禁,使止住"
surgical,"adj.外科的,外科医生的,手术上的n.外科病房,外科手术"
surpass,"vt.超越,胜过"
susceptible,"adj.易受影响的,易感动的,容许...的n.(因缺乏免疫力而)易得病的人"
suspension,"n.吊,悬浮,悬浮液,暂停,中止,悬而未决,延迟"
suspicious,"adj.(～ of) 可疑的,怀疑的"
swamp,"n.沼泽,湿地,煤层聚水v.陷入沼泽,淹没,覆没"
swap,v.交换n.交换
symmetrical,"adj.对称的,均匀的"
symmetry,"n.对称,匀称"
symphony,"n.交响乐,交响曲"
symposium,"n.讨论会,座谈会"
syndrome,n.综合病症
synthesis,"n.综合,合成"
tablet,"n.写字板,书写板,碑,牌匾,拍纸簿,便笺簿,药片,小块"
taboo,"n.(宗教)禁忌、避讳,禁止接近,禁止使用adj.禁忌的,忌讳的vt.禁忌,避讳,禁制,禁止"
tack,"n.大头钉,粗缝,行动方针,食物vt.以大头针钉住,附加vi.抢风航行,作文字形移动"
tactful,"adj.机智的,得体的,圆滑的"
takeoff,"n.起飞,开始,移去adj.起飞的,卸除的"
tan,"n.日晒后的颜色,棕褐色,茶色adj.棕褐色的,茶色v.晒黑,晒成褐色"
tangle,n.混乱状态v.处于混乱状态
tanker,n.油轮
tariff,"n.关税,关税表,税则,(旅馆,饭店等的)价目表、价格表vt.课以关税"
tease,"n.揶揄,戏弄,逗惹vt.取笑,逗恼,奚落,欺负,嘲弄,取笑,强求,梳理"
telecoms,
telecommunications,
temperament,"n.气质,性情,易激动,急躁"
tempo,"n.(音乐)速度、拍子,发展速度"
temporal,"adj.时间的,当时的,暂时的,现世的,世俗的,[解]颞的n.世间万物,教会财产"
tempt,"vt.诱惑,引诱,吸引,使感兴趣,考验,试探"
tenant,"n.承租人,房客,租客v.出租"
tentative,"n.试验,假设adj.试验性的,试探的,尝试的,暂定的"
terminate,"v.停止,结束,终止"
termination,n.终止
terrace,"n.梯田的一层,梯田,房屋之平顶,露台,阳台,倾斜的平地 adj.(女服)叠层式的vt.使成梯形地,使有平台屋顶"
terrain,n.地形
terrific,adj.令人恐怖的
terrify,"vt.使恐怖,恐吓"
terrorism,"n.恐怖主义,恐怖统治,恐怖行动"
terrorist,n.恐怖分子
testify,"v.证明,证实,作证"
testimony,"n.证词(尤指在法庭所作的),宣言,陈述"
texture,"n.(织品的)质地,(木材,岩石等的)纹理,(皮肤)肌理,(文艺作品)结构"
Thanksgiving,
thereafter,"adv.其后,从那时以后"
thermal,"adj.热的,热量的"
thesis,"n.论题,论文"
thigh,"n.大腿,股"
thorn,"n.[植]刺,棘,荆棘"
threshold,"n.开始,开端,极限"
throne,"n.王座,君主"
tickle,"n.搔,胳肢,发痒vt.胳肢,逗笑,使高兴,使发痒vi.觉得痒,使人痒"
tile,"n.瓦片,瓷砖"
tilt,"v.(使)倾斜,(使)翘起,以言词或文字抨击"
timely,"adj.及时的,适时的"
timid,"adj.胆小的,羞怯的"
tolerant,"adj.容忍的,宽恕的,有耐药力的"
tow,"n.拖,拖曳所用之绳,麻的粗纤维vt.拖,曳,牵引vi.拖行,被拖带"
toxic,"adj.有毒的,中毒的"
tract,"n.广阔的地面,土地,地方,地域,(解剖)管道,小册子"
tragic,"adj.悲惨的,悲剧的n.(文艺作品或生活中的)悲剧因素,悲剧风格"
transcend,"vt.超越,胜过"
transcontinental,"adj.横贯大陆的,大陆那边的,<主加拿大>横穿大路的列车(或铁路)"
transcribe,v.转录
transient,"adj.短暂的,瞬时的n.瞬时现象"
transistor,n.[电子]晶体管
transit,"n.经过,通行,搬运,运输,运输线,转变vt.横越,通过,经过vi.通过n.[天] 中天,经纬仪"
transition,"n.转变,转换,跃迁,过渡,变调"
traverse,"n.横贯,横断,横木,障碍,否认,反驳,(建筑)通廊vt.横过,穿过,经过,在...来回移动,反对,详细研究vi.横越,横断,旋转,来回移动adj.横断的,横的"
trench,"n.沟渠,堑壕,管沟,电缆沟,战壕v.掘沟,挖战壕"
tribe,"n.部落,部族"
tribunal,"n.法官席,审判员席,(特等)法庭"
tribute,"n.贡品,礼物,颂词,殷勤,贡物"
trigger,"vt.引发,引起,触发n.板机"
trillion, num.万亿
triple,"n.三倍数,三个一组adj.三倍的vt.三倍与vi.增至三倍"
trivial,"adj.琐细的,价值不高的,微不足道的"
truthful,"adj.诚实的,说实话的"
tub,
tuck,"n.缝摺,活力,鼓声,船尾突出部下方,食物(尤指点心、蛋糕)vt.打摺,卷起,挤进,塞,使隐藏vi.折成摺子,缩拢"
tug,"v.用力拖,吃力地搬运,苦干,用拖轮拖,拖拉n.拖,苦干,拖船,(牵引用的)绳索"
tuition,n.学费
tumble,"n.跌倒,摔跤,翻斤斗vi.翻倒,摔倒,倒塌,滚动,翻筋斗,仓惶地行动vt.使摔倒,使滚翻,弄乱"
turbulence,"n.骚乱,动荡,(液体或气体的)紊乱"
turbulent,"adj.狂暴的,吵闹的"
turnout,"n.聚集的人群,出席者,产量"
turnover,"n.翻覆,翻折,半圆卷饼,流通量,营业额,周转adj.有一部分翻转的,可翻转的"
tutorial,n.指南
ulcer,"n.溃疡,腐烂物"
ultraviolet,"adj.紫外线的,紫外的n.紫外线辐射"
unanimous,"adj.意见一致的,无异议的"
unbutton,vt.解开...的钮扣vi.解开钮扣
unconditional,"adj.无条件的,绝对的,无限制的"
underdeveloped,adj.不发达的
underestimate,"vt.低估,看轻n.低估"
underlying,"adj.在下面的,根本的,潜在的,[商]优先的"
underscore,"vt.划线于...下,强调n.底线"
underway,"adj.起步的,进行中的,航行中的"
undutiful,"adj.未尽职的,不顺从的,不孝的"
unfold,"vt.打开,显露,开展,阐明vi.伸展,开花,呈现vt.放(羊)出栏"
unification,"n.统一,合一,一致"
unify,"vt.统一,使成一体"
unilateral,"adj.单方面,单边的,片面的,单系,[植]单侧的,[语]单边音"
unlawful,"adj.非法的,私生的"
unprecedented,adj.空前的
unsettle,v.不安
unveil,"vt.使公诸于众,揭开,揭幕,除去...的面纱vi.显露,除去面纱"
unworkable,"adj.难运转的,不能实行的"
upcoming,"adj.即将来临的,预定将要"
update,"v.使现代化,修正,校正,更新n.现代化,更新"
upfront,
upgrade,"n.升级,上升,上坡adv.往上vt.使升级,提升,改良品种"
uphold,"vt.支持,赞成"
upside,"n.上边,上面,上部"
urgency,"n.紧急,紧急的事,强求,催促,坚持"
utilization,n.利用
Utopia,
utopia,"n.乌托邦,理想的完美境界,空想的社会改良计划"
vacancy,"n.空,空白,空缺,空闲,清闲,空虚"
vaccinate,v.进行预防接种n.被接种牛痘者
vaccine,"adj.疫苗的,牛痘的n.疫苗"
validate,"vt.[律]使有效,使生效,确认,证实,验证"
validity,"n.有效性,合法性,正确性"
valve,"n.阀,[英] 电子管,真空管"
vanilla,"n.[植]香草,香子兰"
vegetation,"n.[植]植被,(总称)植物、草木,(植物的)生长、呆板单调的生活"
vein,"n.血管,静脉,叶脉,翅脉,矿脉,纹理,性情,心绪vt.使成脉络,象脉络般分布于"
velocity,"n.速度,速率,迅速,周转率"
velvet,"n.天鹅绒,柔软,光滑adj.天鹅绒的,柔软的,光滑的"
venerable,"adj.庄严的,值得尊敬的,古老的"
vent,"n.通风孔,出烟孔,出口,(感情等的)发泄v.放出,排出,发泄"
ventilate,"vt.使通风,给...装通风设备"
venue,"n.犯罪地点,审判地,集合地点,会议地点,比赛地点,管辖地"
verbal,adj.口头的
