abandon,"vt.放弃,遗弃;n.放任,狂热"
urge,"vt.催促,力劝n.强烈欲望,迫切要求v.促进"
urgent,"adj.急迫的,紧急的"
use,"vt.使用,利用,耗费n.使用,利用,用途,效用,使用价值"
used,"adj.习惯的,旧的,用旧了的"
useful,"adj.有用的,有益的,有帮手的"
useless,"adj.无用的,无效的,无益的,无价值的"
user,"n.使用者,使用物,[律]权利的实际享有"
usual,"adj.平常的,通常的,惯例的"
vacant,"adj.空的,空白的,空灵的,头脑空虚的,神情茫然的,空闲的,空缺的"
vacation,"n.假期,休假,(房屋等的)腾出v.<美>度假,休假"
vague,"adj.含糊的,不清楚的,茫然的,暧昧的"
vain,"adj.徒然的,无益的,虚荣的,空虚的,自负的,愚蠢的"
valid,"adj.[律]有效的,有根据的,正当的,正确的"
valley,"n.(山)谷,流域"
valuable,"adj.贵重的,有价值的,颇有价值的"
value,"n.价值,估价,评价,价格,[数]值,确切涵义vt.估价,评价,重视"
variety,"n.变化,多样性,种种,品种,种类"
various,"adj.不同的,各种各样的,多方面的,多样的"
vase,"n.花瓶,瓶"
vast,"adj.巨大的,辽阔的,大量的,巨额的"
VCD,
versatile compact disk,
vegetable,"n.蔬菜,植物,生活呆板单调的人adj.蔬菜的,植物的"
vehicle,"n.交通工具,车辆,媒介物,传达手段"
version,"n.译文,译本,翻译"
vertical,"adj.垂直的,直立的,顶点的,[解]头顶的n.垂直线,垂直面,竖向"
very,"adv.很,甚,及其,非常,完全adj.真正的,真实的,恰好的,绝对的,十足的,特别的"
vest,"n.汗衫,背心,内衣vt.使穿衣服,授予vi.穿衣服,归属"
via," prep.经,通过,经由"
vice,"n.恶习,恶行,坏脾气,罪恶,堕落,老虎钳,缺点,缺陷vt.钳住 prep.代替"
victim,"n.受害人,牺牲者,牺牲品"
victory,"n.胜利,战胜,克服,[罗神]胜利女神"
video,"n.电视,录象,视频"
videophone,n.电视电话
view,"n.景色,风景,观点,见解,观察,观看,意见,认为vt.观察,观看"
village,"n.乡村,村庄adj.村庄的"
villager,n.村民
vinegar,n.醋
violate,"vt.违犯,亵渎(圣物),冒犯,干扰,违反,妨碍,侵犯,强暴"
violence,"n.猛烈,强烈,暴力,暴虐,暴行,强暴"
violent,"adj.猛烈的,激烈的,暴力引起的,强暴的"
violin,"n.小提琴,小提琴手"
violinist,"n.小提琴演奏者,小提琴家"
virtue,"n.德行,美德,贞操,优点,功效,效力,英勇"
virus,"n.[微]病毒,滤过性微生物,毒害,恶毒"
visa,n.签证vt.签准 维萨信用卡
visit,"n.拜访,访问,游览,参观,(作客)逗留,视察,调查vt.拜访,访问,参观,视察,降临vi.访问,参观,闲谈"
visitor,"n.访问者,来宾,游客"
visual,"adj.看的,视觉的,形象的,栩栩如生的"
vital,"adj.生死攸关的,重大的,生命的,生机的,至关重要的,所必需的"
vivid,"adj.生动的,鲜明的,鲜艳的,大胆的,清晰的,活泼的,逼真的"
vocabulary,"n.词汇,词汇量,词表"
voice,"n.声音,嗓音,发音能力,意见,发言权,[语法]语态vt.表达,吐露"
volcano,n.火山
volleyball,n.排球
voluntary,"adj.自动的,自愿的,主动的,故意的,非官办的,志愿的,自发的"
volunteer,"n.志愿者,志愿兵adj.志愿的,义务的,无偿的v.自愿"
vote,"n.投票,选举,选票,选举权,表决,得票数vi.投票,选举vt.投票选举,投票决定,公认,<口>建议,使投票"
voyage,"n.航程,航空,航海记,旅行记vi.航海,航行vt.渡过,飞过"
wag,"vt.摇摆,摇动,饶舌vi.爱说笑打趣的人,摆动,喋喋不休n.摇摆,小丑"
wage,n.[常pl.] 工资v.发动
waist,"n.腰部,腰,衣服的上身部分,背心"
wait,"v.(～ for)等待,等候n.等待,等待时间"
waiter,"n.侍者,服务员"
waitress,n.女服务生
wake,"vt.叫醒,激发vi.醒来,醒着,警觉,振奋n.醒,守夜,尾迹,(人,车等经过的)痕迹,守丧"
walk,"vi.步,行,走n.步行,散步,步,行道"
wall,"n.墙壁,围墙,似墙之物adj.墙壁的vt.围以墙"
wallet,"n.皮夹,钱夹,钓鱼带"
walnut,"n.胡桃,胡桃木"
wander,"vi.漫步,徘徊,迷路,迷失方向,离题"
want,"vt.想要,希望,需要,短缺,缺少n.需要,短缺"
war,"n.战争vi.作战,打仗"
ward,"n.守卫,保卫,保护,牢房,病房,行政区,监护,锁孔vt.守护,保卫,防止,挡住,躲开,避免"
warehouse,"n.仓库,货栈,大商店vt.贮入仓库,<俚>[经]以他人名义购进(股票)"
warm,"adj.暖和的,暖的,温暖的,色情的,激烈的,热烈的,多情的,兴奋的adv.(常用以构成复合词)暖和地vt.使温暖,弄热,使兴奋,使热烈vi.变暖和,变温暖,激动,同情,爱好n.暖,保暖物"
warmth,"n.暖和,温暖,热心,热情"
warn,"vt.警告,注意,通知vi.发出警告,发出预告"
wash,"n.洗,洗涤,冲洗,洗涤剂,洼地,洗的衣服,冲积物vt.洗,洗涤,洗清,粉刷,冲出,弄湿,流过,镀金于vi.洗涤,洗澡,被冲蚀,漂浮adj.耐洗的,(证券交易)虚假的"
washroom,"n.盥洗室,<美>厕所"
waste,"n.废物,浪费,损耗,消耗,地面风化物,垃圾,荒地adj.废弃的,荒芜的,多余的vt.浪费,消耗,使荒芜vi.被浪费,挥霍钱财,变消瘦,被损耗"
watch,"n.注视,注意,手表,看守,守护,监视,值班人vt.看,注视,照顾,监视,警戒,守护,看守vi.观看,注视,守侯adj.手表的,挂表的"
water,"n.水,雨水,海水,水位,水面,流体vt.喷淋,供以水,注入水,使湿vi.流泪,加水adj.水的,水上的,水生的,含水的"
watermelon,n.西瓜
wave,"n.波,波浪,(挥手)示意,致意vi.(挥手)示意,致意,波动,飘动,摇动"
wax,"n.蜡,蜡状物,增加,月亮由亏转盈vi.变大,增大,月亮渐满vt.上蜡于"
way,"n.路,路线,路途,习惯,行业,规模,道路,情形adj.中途,途中的adv.远远地,大大地,非常"
weak,"adj.不牢固的,弱的,虚弱的,软弱的,淡的,疲软的,无力的,不耐用的"
weakness,"n.虚弱,软弱,弱点,缺点"
wealth,"n.财富,财产,大量"
wealthy,"adj.富有的,丰裕的,充分的n.富人,有钱人"
wear,"vt.穿,戴v.(～ out) 磨损,用旧,(～ out) 穿着"
weather,"n.天气,气候,气象,处境adj.迎风的,露天的vt.使受风吹雨打,侵蚀,使风化,经受住vi.风化,受侵蚀,经受风雨"
web,"n.环球网,网,蛛丝,蹼,翼手,织物,圈套,卷筒纸;vi.使陷入罗网,形成网;vt.织蜘蛛网于,使落入圈套"
website,WWW(环球网)的站点
wedding,"n.婚礼,婚宴,结合,结婚典礼"
weed,"n.野草,杂草v.除草,铲除"
week,"n.星期,周"
weekday,"n.周日,平日"
weekend,"n.周末,周末休假adj.周末的vi.度周末的"
weekly,"adj.每星期的,一周的adv.每周一次n.周刊,周报"
weep,"n.哭,哭泣,滴下vi.哭泣,流泪,哀悼,滴落vt.哭着使...,悲叹,滴下"
weigh,"vt.称...重量,称vi.重(若干)"
weight,"n.重力,重量,分量,砝码,重要(性),势力,负担,重累"
welcome,n.欢迎vt.欢迎int.欢迎adj.受欢迎的
welfare,"n.福利,安宁,幸福,福利事业,社会安全adj.福利的"
well,"n.井vi.涌出adj.健康的,良好的,适当的adv.好,满意地,充分地,彻底地,有理地,适当地,夸奖地int.唔,咳"
west,"n.西方,西部adj.西的,西方的adv.向西方"
western,"adj.西的,西方的,来自西方的人,有西方特征的"
westward,"n.西方,西部,向西旅行adj.西方的,向西的adv.向西"
westwards,"adv.向西方地,向西部地"
wet,"adj.湿的,潮湿的,有雨的,多雨的vt.弄湿"
whale,n.鲸v.捕鲸
wheat,"n.小麦,小麦色,淡黄色,朴实的人"
wheel,"n.轮,车轮,轮子"
whisper,"n.耳语,私语,密谈,谣传,飒飒的声音vi.耳语,密谈,飒飒地响vt.低声说"
whistle,"n.口哨,汽笛,口哨声,汽笛声v.吹口哨,鸣汽笛"
white,"n.白色,蛋白,白种人adj.白(色)的,白种人的"
whole,"n.全部,全体,整体,完全之体系adj.所有的,完整的,完全的,纯粹的,未损伤的,未打破的adv.完全,整个"
wide,"adj.宽的,广阔的,张大的,远离目标的adv.广阔地,广大地,远离目标地"
widespread,"adj.分布广泛的,普遍的"
widow,n.寡妇v.使成寡妇(或鳏夫)
wife,n.妻子
wild,"adj.野性的,野生的,野蛮的,狂热的,疯狂的"
wildlife,n.野生动植物
will,"n.意志,决心,意向,遗嘱v.aux.将,愿意,必须"
willing,"adj.乐意的,自愿的,心甘情愿的,反应迅速的"
win,"v.(获)胜,赢得,劝诱,取得胜利n.赢,胜利"
wind,"n.风v.绕,缠,上发条,旋紧"
window,"n.窗,窗口"
windy,"adj.有风的,刮风的,多风的,风强的,腹胀的,吹牛的"
wine,"n.葡萄酒,酒"
wing,"n.翅,翅膀,翼,飞翔,机翼,派别vt.装以翼,飞过,使飞,空运,增加...速度vi.飞,飞行"
winner,"n.胜利者,优胜者,获胜的事物"
winter,"n.冬,冬季,萧条期,衰退期adj.冬天的vt.对...进行冬天保护vi.过冬"
wipe,"v.擦,揩,擦去"
wire,"n.金属丝,电线,电报,电信,铁丝网vt.用金属丝卷起,拍电报vi.打电报adj.金属丝制的"
wisdom,"n.智慧,明智的行为,学识,名言,贤人,至理名言"
wise,"adj.英明的,明智的,慎虑的,聪明的,博学的,明白的,贤明的,狡猾的vi.知道vt.告诉,劝导n.方法,方式"
wish,"n.愿望,心愿,请求,所愿望的事物,祝愿v.希望,想要,但愿,祝贺"
withdraw,"vt.收回,撤消vi.缩回,退出v.撤退"
witness,"n.[律]证人,目击者,证据,证明,证词vt.目击,为...作证,证明,表明vi.作证,成为证据"
wolf,"n.狼,残忍贪婪之人,极度的穷困vt.狼吞虎咽,大吃vi.猎狼"
woman,"n.女人,妇女,女仆adj.女人的,女性的,妇女的vt.为...配备妇女,使成女人腔"
wonder,"n.奇迹,惊奇,惊愕vt.对...感到惊讶,惊奇,想知道vi.惊讶,怀疑adj.非凡的,奇妙的"
wonderful,"adj.令人惊奇的,奇妙的,极好的,令人愉快的"
wood,"n.木头,木材,树木"
wool,"n.羊毛,毛织品,毛线,绒线,毛料衣物"
woollen,n.毛织品adj.羊毛制的
woolen,adj.毛纺的
word,"n.字,词,话,消息,诺言,命令vt.为...措辞"
work,"n.工作,劳动,操作,职业,[物]功,手工,作品,机件v.(使)工作,(使)运转,起作用,造成,产生,经营,(使)渐渐移动,煅制"
worker,n.工人
world,"n.世界,...界,世事,世故,社会adj.世界的"
worldwide,adj.全世界的
worm,"n.虫,蠕虫,蚯蚓,蜗杆,螺纹,小人物;vi.蠕行,慢慢前进;vt.使蠕行,慢慢地走,给(烟草作物)除虫"
worn,"adj.用旧的,疲倦的 vbl.wear的过去分词"
worried,adj.闷闷不乐的
worry,"n.烦恼,忧虑,苦恼,撕咬vt.使烦恼,使焦虑,使苦恼,撕咬,困扰,折磨vi.烦恼,担心,撕咬,挣扎着前进"
worth," prep.相当...价值n.价值,财产adj.值钱的,值的看中的"
worthwhile,"adj.值得做的,值得出力的"
worthy,"n.杰出人物,知名人士adj.有价值的,应...的,可敬的,值得的,相称的"
would,"v.aux.will的过去式,将,愿意"
wound,"n.创伤,伤口vt.伤,伤寒v.击伤"
wrestle,"n.摔跤,角力,扭斗vi.摔跤,格斗,斗争,斟酌vt.与(对手)摔跤,使劲搬动"
wrinkle,n.皱纹v.使皱
wrist,"n.手腕,腕关节"
wrong,"adj.错误的,不正当的,道德不好的,失常的adv.错误地n.坏事,错误,不公正"
X-ray,
yard,"n.院子,码"
yawn,"v.打呵欠,张开,裂开n.呵欠"
year,"n.年,年龄,年岁"
yell,"vi.大叫,忍不住笑,呼喊vt.叫着说n.叫声,喊声"
yellow,n.黄色adj.黄色的
yes,adv.n.是
yesterday,n.昨天adv.昨天
yet,"adv.仍,至今,益发,更 conj.然而,但是"
yoghurt,n.酸乳酪
young,"adj.年轻的,年纪小的,没有经验的,尚早的,初期的n.(动物的)崽,仔"
youth,"n.青春,青年时期,初期,少年,青年们"
yummy,n.美味
zebra,n.斑马
zero,"n.零点,零度 num.零"
zip, 一种压缩的文件格式;n.拉链;v.拉开或拉上
zipper,n.拉练
zone,"n.地域,地带,地区,环带,圈vt.环绕,使分成地带vi.分成区"
zoo,n.动物园
zoom,"n.急速上升,陡直上升,图象电子放大,缩放,嗡嗡声vi.突然扩大,急速上升,摄象机移动vt.使摄象机移动"
aboard,"adv.在船(飞机、车)上,上船(飞机、车) prep.在(船、飞机、车)上,上(船、飞机、车)"
about,"adv.附近,大约,转向,左右,周围;prep.在附近,关于,在...周围,忙于"
above,"adj.上面的,上述的,上文的;adv.在上面;prep.在...上方,过于,超出"
across,"adv.横过,交叉地,在对面 prep.越过,交叉,在...的那边,在...对面那边"
after,"adv.prep.conj.在...之后,在...后面,模仿,与...一致,以...命名,后来的,后面的"
against," prep.相反,反对,逆着,靠着,倚着"
along,"adv.往前,向前 prep.顺着,沿着"
among," prep.在...之中,...之一"
and," conj.和,及,并,然后,接着又 /conj.及(或)"
another,"adj.另外的,又一,不同的 prep.另一个,另一个人,同类的东西"
any,"adj.任何的,任何一种,所有的 pron.无论那一个,任何"
anybody," pron.任何人,重要人物"
anyone, pron.任何一个
anything, pron.任何事
around,"adv.周围,四周,到处,大约,左右 prep.在...周围,四处"
as,"adv.同样地,被看作,象 prep.当做 conj.与...一样,当...之时,象,因为 [域] American Samoa,东萨摩亚 [军] Air to Surface,空对地 (As)symb [化]砷 (arsenic)"
aside,"adv.在旁边,到旁边"
at," prep.在,于,向,对准,在...方面;Austria,奥地利"
because, conj.adv.因为
before,"adv.在前,以前 prep.在...之前 conj.在...之前,与其...宁可"
below," prep.在...下面,adv.在下,在页底"
beneath,adv.在...之下 prep.在...之下
beside," prep.在旁边,和...比较"
besides,adv.此外 prep.除...之外
between," prep.在...之间,连接...,由...协力合作"
beyond," prep.在(到)...较远的一边,超过,那一边adv.在远处n.远处"
both,"adj.两者,双方的 pron.双方,两者"
but," prep.除...以外 conj.而是,但是adv.几乎,仅仅"
by," prep.在附近,在旁边,经,由,依据,按照,通过,用adv.通过,经过,附近 [域] Belarus,白俄罗斯"
down,"adj.向下的adv.向下,在下面,下去,降下 prep.往下,沿着n.绒毛,软毛,开阔的高地"
during," prep.在...的期间,在...的时候"
except,"vt.除,把...除外,反对,不计vi.反对 prep.除了...之外,若不是,除非 conj.只是,要不是"
for," prep.(表示目的)为了,因为,至于,对于,适合于 conj.因为"
from," prep.从,今后,来自,由于"
her," pron.她的,她"
hers, pron.她的
herself," pron.她自己,她本人亲自"
him, pron.他
himself," pron.他自己,他亲自"
his, pron.他的
he," pron.他n.男,雄 [军] High Explosive,高爆炸药 symb [化]氦 He(helium)"
how,"adv.(指方式,方法,健康状况等)怎样,(指范围,程度,数量,价值)多少,多么n.方式(或方法)"
however,"adv.无论如何,可是,仍然,究竟 conj.不管用何种方法,然而,可是"
I,
if," conj.(表条件)如果,(表假设)要是,是否,即使n.条件,设想"
in," prep.在...之内(上),在...期间,从事于,符合,穿着;adv.进入,朝里,在家,已到达(来临);adj.在里面的,执政的;n.执政者,入口;India,印度;In,元素铟(indium);Intelligent Network,智能网络"
inside,"n.里面,内部,内脏,内情adj.内部的,秘密的,于室内工作的adv.在里面 prep.在...之内"
into," prep.到...里,进入到...之内,成为...状况,深入...之中"
it," pron.它;Italy,意大利;Information Technology,信息技术"
its, pron.它的
itself," pron.它本身,它自己"
me, pron.我
nobody," pron.谁也不,无人,任何人,没有任何人"
nothing,"n.无,不关紧要之事,[数]零adv.毫不,决不int.什么也没有,无"
of," prep....的,由...制成的,离,关于,对于"
off,"adj.远的,空闲的,不工作的adv.离开,在远方,离去,分离,中断,完成 prep.从...离开,脱离"
on," prep.在...之上,依附于,临近,靠近,向,在...时候,关于,涉及adv.在上,向前,行动中,作用中"
one," pron.一个人,任何人,一方 num.一,一个adj.一方的,某一,同样的"
onto, prep.在...之上
our, pron.我们的
ours, pron.我们的
ourselves, pron.我们自己
out,"adj.外面的,下台的,出局的adv.在外,出声地,显露出来地,明显地,从头至尾地n.外面,外出,外观vt.赶出,击倒,使退场vi.外出,暴露 prep.通过"
over,"adv.结束,越过,从头到尾 prep.在...之上,越过adj.上面的vt.额外的东西,越过n.额外的东西"
some,"adj.一些,少许,若干,有些,大约,相当的 pron.一些,若干,有些,某些"
somebody,"n.重要人物,有名气的人 pron.有人,某人"
someone," pron.有人,某人"
something," pron.某事,某物adj.有点象,大约"
than, conj.比 prep.与...相比较
that,"adj.那,那个 pron.那,那个 conj.引导从句"
the, art.那
their," pron.他们的,她们的,它们的"
theirs," pron.他们的(所有物),属于他们的(东西)"
them," pron.[they 的宾格] 他们,她们,它们"
themselves," pron.他们自己,她们自己,它们自己,他们亲自,她们亲自,它们亲自"
these,adj.pron.这些
they," pron.他们,它们"
this,"adj.这,这个,今,本 pron.这,这个"
those,adj.pron.那些
though,"adv.虽然,可是 conj.虽然,尽管"
thus,"adv.因而,从而,这样,如此"
through," prep.穿过,通过,从开始到结束,经由,以adv.从头到尾,自始至终,直达地,彻底,完全adj.直达的,直通的"
throughout," prep.遍及,贯穿adv.到处,始终,全部"
to," prep.向,往,给...,于...,直到...为止,在...之前,比,对,[表示程度、范围] 到,达 [域] Tonga ,汤加"
toward," prep.向,对于,为了adj.有希望的,有利的,逼近的,温顺的"
towards," prep.向,朝,对面,接近,对,有助于"
till," prep.直到,在...以前,迄 conj.在...以前,直到...为止vt.耕种n.(商店)铁柜,放钱的抽屉,备用现金,冰渍"
under," prep.在...之下,在...之内,在...领导下,低于,假借adv.在下"
unless," conj.如果不,除非"
unlike,"adj.不同的,不相似的 prep.不象...,和...不同"
until," prep.到...为止,在...以前 conj.到...为止,在...以前,直到...才"
up,"adv.向上,到(较高的地方,北方),起来,起床 prep.向上,在上,沿adj.向上的,上行的"
upon, prep.在...之上
us," pron.<用作宾语>我们 [域] United States ,美国"
via," prep.经,通过,经由"
we, pron.我们
what," pron.什么int.怎么,多么adj.什么adv.到什么程度,在哪一方面n.本质,实质,要素"
whatever," pron.凡是...,无论什么adj.无论怎样的,无论哪一种的,什么也"
when," conj.就在那个时候,在...的时候adv.什么时候,...的时候 pron.什么时侯,那时"
whenever," conj.无论何时,随时n.只要"
where,"adv.什么地方,在哪里,...的(地方)"
wherever,"adv.无论那里,无论什么情况下"
whether," conj.是否,不管,无论"
which," pron.哪个,哪几个,...的,...那个adj.哪个"
whichever," pron.无论那一个,任何一个"
while,"n.一会儿,时间 conj.当...的时候,虽然vt.消磨 prep.<古><方>直到"
who," pron.谁,那...的(人)  世界卫生组织 WHO(the World Health Organization)"
whom, pron.谁
whose," pron.谁的,那(些)人的"
why,"adv.为什么,...的(理由)int.(表吃惊,满意等)哎呀!什么?"
with," prep.有,以,用,同...,由于,和...一致,赞成,关于,就"
within,"n.内部,里头adv.在内部,在内心里 prep.在...之内,不越出adj.里面的,内部的"
without," prep.没有,不,(表条件)如果没有,要没有adv.在外,在屋外"
