abandon,"vt.放弃,遗弃;n.放任,狂热"
remember,"vt.回忆起,铭记,纪念vi.记得"
remind,"vt.提醒,使想起"
remote,"adj.遥远的,偏僻的,细微的"
remove,"vt.移动,开除,移交vi.迁移,搬家n.移动,距离,班级,升级"
rent,"v.租,租借,出租n.租金"
repair,"n.修理,修补vt.修理,修补,补救,纠正"
replace,"vt.取代,替换,代替,把...放回原处"
reply,"n.答复,报复,答辩vi.答复,回击,报复,答辩vt.回答"
represent,"vt.表现,描绘,声称,象征,扮演,回忆,再赠送,再上演vi.提出异议"
representative,"n.代表adj.典型的,有代表性的"
republic,"n.共和国,共和政体adj.共和的"
reputation,"n.名誉,名声"
request,"vt.请求,要求n.请求,要求,邀请"
require,"vt.需要,要求,命令"
requirement,"n.需求,要求,必要条件,需要的东西,要求必备的条件"
rescue,"vt.援救,营救n.援救,营救"
research,"n.研究,调查vi.研究,调查"
reserve,"n.储备(物),储藏量,预备队vt.储备,保存,保留,预定,预约"
reservation,"n.保留,(旅馆房间等)预定,预约"
resign,"n.辞去(职务)v.辞去,辞职"
resist,"vt.抵抗,反抗,抗,忍得住"
resource,"n.[pl.] 资源,财力,办法,智谋"
respect,"n.尊敬,敬重,注意,考虑,尊重,关系,有关,敬意vt.尊敬,尊重,不防碍"
respond,"v.回答,响应,作出反应vi.有反应"
responsibility,"n.责任,职责"
responsible,"adj.有责任的,可靠的,可依赖的,负责的"
restaurant,"n.餐馆,饭店"
restrict,"vt.限制,约束,限定"
restriction,"n.限制,约束"
result,"n.结果,成效,计算结果vi.起因,由于,以...为结果,导致"
retire,"vi.退休,引退,退却,撤退,就寝"
retirement,"n.退休,引退,退却,撤退"
reuse,vt.再使用n.重新使用
review,"vt.回顾,复习n.回顾,复习,评论"
reviewer,"n.批评家,评论家"
revise,"vt.修订,校订,修正,修改"
revolution,"n.革命,旋转"
reward,"n.报酬,奖金vt.酬劳,奖赏"
rewind,vt.重绕n.重绕
rewrite,"v.重写,改写"
rhyme,"n.韵,押韵,押韵的词vi.押韵,作诗,韵律和谐vt.使押韵,用韵诗表达,把...写成诗"
rich,"adj.富的,有钱的,富有的,富饶的,肥沃的,充足的,丰富的"
rid,"vt.使摆脱,使去掉"
riddle,"n.谜,谜语,神秘人物v.解谜,出谜,迷惑"
ride,"v.骑,乘n.骑,乘"
ridiculous,"adj.荒谬的,可笑的"
rigid,"adj.刚硬的,刚性的,严格的"
ring,"n.环,环形物,环状,铃声,声调,打电话,拳击场vt.包围,套住,按铃,敲钟vi.成环形,响,鸣,敲钟,回响,按铃"
ripen,vt.使成熟vi.成熟
ripe,"adj.熟的,成熟的,时机成熟的v.成熟"
rise,"n.上升,增加,上涨,高地,小山,发生,出现vi.升起,起身,发源,起义,高耸,增长,上升,复活vt.使飞起"
risk,"vt.冒...的危险n.冒险,风险"
roast,"v.烤,烘,烘烤,暴露于某种热力下以得温暖"
rob,"v.抢夺,抢掠,剥夺"
robot,"n.机器人,遥控设备,自动机械,机械般工作的人"
rock,"n.岩石,暗礁,石头,摇动vt.摇摆,使动摇vi.摇,摇动"
rocket,n.火箭v.飞速上升
roll,"adj.滚动,滚转,(使)摇摆,(使)摇晃,卷起,卷拢vt.辗,轧n.(一)卷,卷形物,摇晃,摆动,名单"
roller,"n.滚筒,辊子"
roof,"n.屋顶,房顶,顶"
rooster,"n.雄禽,<主美>公鸡"
root,"n.根,根部,根本,根源v.(使)生根,(使)扎根,使立定不动,坚定不移,确立"
rope,"n.绳,索,绳索v.围起"
rot,"v.(使)腐烂,(使)腐败n.腐烂,腐败"
rough,"adj.粗糙的,粗略的,大致的,粗野的,粗暴的,粗略叙述的v.大体描述adv.粗糙地"
round,"n.圆,圆形物,巡回,一轮;adj.圆的,丰满的,大概的,完全的,率直的;prep.围着,附近,绕过,在...周围;vt.弄圆,使成圆形,绕行,完成,四舍五入vi.变圆,发胖,环行,拐弯,进展;adv.围绕着,循环地,在周围,迂回地,朝反方向,挨个"
roundabout,"adj.迂回的,转弯抹角的n.道路交叉处的环形路,迂回路线,兜圈子的话"
routine,"n.例行公事,常规,日常事务,程序"
row,"n.排,行v.划(船)"
rubber,"n.橡皮,橡胶"
rubbish,"n.垃圾,废物,废话"
rude,"adj.粗鲁的,无礼的,猛烈的,残暴的,粗鲁无礼的"
rugby,n.橄榄球
ruin,"v.(使)破产,(使)堕落,毁灭n.毁灭,崩溃,(pl.) 废墟,遗迹"
rule,"n.规则,惯例,统治,章程,破折号,准则,标准,控制vt.规定,统治,支配,裁决vi.统治,管辖,裁定n.规则,水线"
run,"n.跑,赛跑,奔跑,运转,趋向vi.跑,奔,逃跑,竞选,跑步,蔓延,进行,行驶vt.使跑,参赛,追究,使流,管理,运行,开动adj.熔化的,融化的,浇铸的 vbl.run的过去式和过去分词"
runner,"n.奔跑者,信使"
running,"n.奔跑,赛跑,转动,运转adj.奔跑的,赛跑的,流动的,不断的,连续的,连接的"
rush,"n.匆促,冲进,急流,灯芯草vi.冲,奔,闯,赶紧,涌现vt.使冲,匆忙地做,突袭,飞跃,用 灯芯草做adj.急需的"
sacred,"adj.神的,宗教的,庄严的,神圣的"
sacrifice,"n.牺牲,献身,祭品,供奉v.牺牲,献出,献祭,供奉"
sad,"adj.忧愁的,悲哀的"
sadness,"n.悲哀,悲伤"
safe,"n.保险箱,饭橱,菜橱,冷藏室adj.免受攻击的,安全的,可靠的,有把握的"
safety,"n.安全,保险,安全设备,保险装置"
unsafe,"adj.不安全的,危险的,不安稳的,"
sail,"v.航行(于)vi.启航,开船n.帆,篷,航行"
sailing,v.航行adj.航行的
sailor,"n.海员,水手,不大会晕船的人,船员"
salary,n.薪水vt.给...加薪
sale,"n.出售,卖出,贱卖,廉价出售,销路,销售额"
salesgirl,n.女店员
salesman,"n.售货员,推销员"
saleswoman,"n.女售货员,女店员"
salt,"n.食盐,风趣,刺激adj.含盐的,咸的,风趣的,辛辣的vt.加盐于,用盐腌 SALT [缩写] 限制战略武器会谈"
salty,"adj.有盐分的,咸味浓的"
salute,"n.(尤指军队等之)举手礼,升降旗致敬,呜礼炮等,敬礼v.行礼致敬,敬礼"
same,"adj.同一的,相同的,无变化的,上述的,所谓 pron.同样的事物adv.同样地"
sandwich,"n.夹心面包,三明治vt.夹入中间v.做成三明治"
satellite,n.人造卫星
satisfaction,"n.满意,满足,令人满意的事物"
satisfy,"vt.满足,使满意,说服,使相信v.满意,确保"
satisfied,adj.感到满意的
satisfactory,"adj.满意的,赎罪的"
sauce,"n.沙司,酱油,调味料vt.调味,使增加趣味"
saucer,"n.茶托,碟子,茶碟"
sausage,"n.香肠,腊肠"
savage,"adj.野蛮的,未开化的,凶猛的,残忍的vt.用暴力对付n.原始的人,粗鲁的人"
save,"vt.解救,保存,保全,保留,节省,储蓄vi.挽救,节省,救球 prep.除...之外n.救球 /v.[计]保存/更新"
saying,"n.话,谚语"
scan,"v.细看,审视,浏览,扫描n.扫描"
scar,"n.伤痕,疤痕v.结疤,使留下伤痕,创伤"
scare,"v.惊吓,受惊,威吓n.惊恐,恐慌,恐惧"
scarf,"n.围巾,头巾领巾,嵌接,嵌接处,切口v.围(围巾),披(头巾)嵌接"
scene,"n.现场,场面,情景,景色,发生地点,[戏剧]一场,布景,道具布置"
scenery,"n.风景,景色"
sceptical,"adj.怀疑论的,怀疑的"
schedule,"n.时间表,进度表v.确定时间"
school,"n.学校,学院,学习,授课,求学,全体学生,学派vt.锻炼,教育"
scholar,n.学者
scholarship,"n.奖学金,学问,学识"
schoolbag,n.书包
schoolmate,"n.同窗,同学"
science,"n.科学,自然科学,理科"
scientific,adj.科学的
scientist,n.科学家
scissors,n.pl.剪刀
scold,"v.责骂,申斥,斥责"
scoop,"n.铲子v.掘,挖"
score,"n.得分,乐谱,抓痕,二十,终点线,刻痕,帐目,起跑线vt.把...记下,刻划,划线,获得,评价vi.记分,刻痕,得分"
scratch,"n.乱写,刮擦声,抓痕,擦伤vt.乱涂,勾抹掉,擦,刮,搔,抓,挖出vi.发刮擦声,搔,抓adj.打草稿用的,凑合的"
scream,"v.尖声叫,尖声喊叫n.尖叫声,喊叫声"
screen,"n.屏,银幕,筛子,掩蔽物,屏风vt.掩蔽,包庇,放映,拍摄,筛vi.拍电影"
sculpture,"n.雕刻,雕刻品,雕塑,雕塑品,[地理] 刻蚀v.雕刻,雕塑,刻蚀"
sea,"n.海洋,大浪,大量,许多"
seagull,n.海鸥
seal,"n.封铅,封条,印,图章,密封vt.封,密封n.海豹,海豹毛皮"
seaman,"n.海员,水手,水兵"
seashell,n.海贝壳
seaside,"n.海滨(胜地),滨海城镇,海边adj.海边的,海滨的"
seaweed,"n.海草,海藻"
search,"n.搜寻,查究v.搜索,搜寻,探求,调查"
season,"n.季,季节v.(使)适应,(使)适用,调味"
seat,"n.座,座位,所在地,场所,席位vt.使坐下"
secondhand,"adj.间接获得的,旧的,二手的,做旧货生意的adv.间接地,间接听来,用旧货"
secret,"n.秘密,秘诀,奥秘adj.秘密的,隐秘的,幽静的、"
secretary,"n.秘书,书记,部长,大臣"
section,"n.部分,断片,部件,节,项,区,地域,截面"
secure,"adj.安全的,可靠的,放心的,无虑的v.保护"
security,n.安全
see,"v.看,看见,了解,领会,注意,留心,经历,阅历"
seed,"n.种子,萌芽,原由,根据,子孙,精液vt.播种,结实,成熟,去...籽vi.结实,播种"
melon seed,
seek,"v.寻找,探索,寻求"
seize,"v.抓住,逮住,夺取vt.没收,查封"
seldom,"adv.很少,不常"
select,"vt.选择,挑选adj.精选的"
selective,"adj.选择的,选择性的"
self,"n.自己,自我,本性,本质,本人,私心vt.使近亲繁殖,[植]使自花授精vi.[植]自花授精adj.同一的"
selfish,adj.自私的
self-service,
sell,"v.出售,卖"
semicircle,n.半圆形
seminar,"n.研究会,讨论发表会"
send,"vt.送,寄,发送,派遣,打发"
senior,"adj.年长的,资格较老的,地位较高的,高级的"
sense,"n.官能,感觉,判断力,见识,...感,意义,理性vt.感到,理解,认识"
sensitive,"adj.敏感的,灵敏的,感光的"
sentence,"n.句子,判决,宣判,文句vt.宜判,判决"
separate,"adj.分开的,分离的,个别的,单独的v.分开,隔离,分散,分别"
separately,adv.个别地 分离地
separation,"n.分离,分开"
serious,"adj.严肃的,认真的,严重的"
serve,"v.当仆人,服务,服役,供职,招待,侍候,供应,适合n.发球"
service,"n.服务,服务性工作,服役,仪式vt.保养,维修adj.(军队)服现役的,服务性的,仆人的,耐用的"
service-charge,
servant,n.仆人
session,"n.会议,开庭"
set,"v.放,置,移动到,使(人或事物处于某种状态),提出,树立,规定,调整;n.一套,一副,一批,接受机,装置,趋势,布景;adj.固定的,规定的,坚决的,固执的,事先做好的;Secure Electronics Transations Protocol,安全电子商务协议"
settle,"n.有背的长凳vt.安放,使定居,安排,解决,决定,整理,支付,使平静vi.安家,定居,停留,下陷,沉淀,决定,澄清"
settlement,"n.沉降,解决,结算,殖民,殖民地"
settler,"n.移民者,殖民者,[律]财产赠予者,托管财产者"
sew,"v.缝制,缝纫,缝合"
sex,"n.性别,男性或女性,性欲,<口>性交,<俚>生殖器,阴茎vt.区别...的性别,引起...的性欲"
shabby,"adj.破旧的,褴褛的,低劣的,卑鄙的,不公平的"
shade,"n.荫,阴暗,荫凉处,图案阴影,黑暗,颜色深浅,遮光物,帘vi.渐变vt.遮蔽,使阴暗,使渐变,微减"
shadow,"n.阴影,影子,影像,预兆,庇护,隐蔽处,阴暗,少许vt.遮蔽,使朦胧,预示,尾随vi.渐变,变阴暗"
shake,"v.摇动,摇,颤抖,震动n.摇动,摇,颤抖,震动"
shallow,"adj.浅的,浅薄的"
shame,"n.羞耻,羞愧,可耻的人(或事物)"
shampoo,"n.洗发精,洗发香波,洗发vt.洗头,洗发"
shape,"n.外形,形状,形态,(尤指女子的)体形,身段,形式vt.制作,定形,使成形,塑造,使符合vi.成形,形成,成长"
share,"n.共享,参与,一份,部分,份额,参股vt.分享,均分,共有,分配vi.分享"
shark,"n.[鱼]鲨鱼,骗子<俚>内行,专家v.敲诈"
sharpen,"v.削尖,磨快,尖锐"
sharpener,"n.削刀,磨床,磨器,磨具"
pencil sharpener,
sharp,"n.高调,内行,利刃,骗子adj.锐利的,锋利的,明显的,强烈的,刺耳的,急剧的,精明的,敏捷的adv.整,锐利地,急速地 日本夏普公司"
sharply,"adv.锐利地,急剧地"
shave,"v.剃,刮,削刮vt.刨,削n.刮脸"
shaver,"n.[用具]剃须刀,修面的人"
sheet,"n.(一)片,(一)张,薄片,被单,被褥"
shelf,"n.架子,搁板"
shelter,"n.掩蔽处,身避处,掩蔽,保护,庇护所,掩体v.掩蔽,躲避"
shine,"v.照耀,发光vt.擦亮n.光泽,光亮"
ship,"n.船,海船,舰v.装上船,航运,载运,在船上工作"
shock,"n.打击,震动,冲突,休克,突击,禾束堆,乱蓬的头发vt.使震动,使休克,使受电击,震惊得vi.震动,吓人adj.蓬乱的,浓密的"
shoot,"n.射击,发射,摄影,急流vt.射击,投射,伸出,拍摄,用完,挥出,给...注射,使爆炸vi.射出,射击,发出,发芽,射门,拍电影"
shooting,"n.射击,发射,狩猎场"
shop,"n.商店,店铺vi.买东西,购货"
shopkeeper,n.店主
shopping,"n.买东西,购物"
shore,"n.岸,海滨,支撑柱vt.支撑,支持"
short,"n.简略,短路,短裤adj.短的,矮的,不足的,不够的,(智力等)弱的,浅薄的,松脆的,简短adv.突然,缺乏,不足"
shortcoming,"n.缺点,短处"
shortly,"adv.立刻,不久,简略地,简言之,即刻"
shorts,n.短裤
shortwave,n.短波vt.用短波广播发射
shortage,"n.不足,缺乏"
shot,"n.开枪,射击,子弹,炮弹"
shoulder,"n.肩,肩部,侧翼vt.肩负,承当"
shout,"v.呼喊,呼叫n.呼喊,呼叫"
show,"n.表示,展览,炫耀,外观,假装v.出示,指示,引导,说明,显示,展出,放映"
shower,"n.阵雨,淋浴,(一)阵,(一)大批vt.大量地给与"
shrink,"v.收缩,(使)皱缩,缩短"
shut,"v.关上,闭上,关闭"
shuttle,"n.往返汽车(列车、飞机),航天飞机,梭子,穿梭v.穿梭往返"
shy,"adj.怕羞的,畏缩的,害羞的"
sick,"n.病人adj.不舒服,有病的,恶心的,厌恶的,渴望的,病态的vt.呕吐,追击,使狗去咬"
sickness,"n.疾病,呕吐"
side,"n.边,旁边,面,侧面,胁,一方,(一个)方面,摆架子adj.旁边的,侧面的,副的,枝节的vi.站在同一边"
sidewalk,n.人行道
pavement,"n.人行道,公路"
sideway,"n.小路,小巷,人行道"
sideways,"adv.向一旁,向侧面地,斜地里adj.一旁的,向侧面的"
aside,"adv.在旁边,到旁边"
sigh,"n.叹息,叹息声vi.叹息,叹气"
sight,"n.视力,视觉,见,瞥见,视域,眼界"
sightseeing,n.观光
sign,"n.标记,符号,记号,征兆,迹象,征候v.签名(于),署名(于)～,签署"
signal,"n.信号adj.信号的v.发信号,用信号通知"
signature,"n.签名,署名,信号"
significance,"n.意义,重要性"
signify,"vt.表示,意味vi.要紧,有重要性v.颇为重要,表示"
significant,"adj.有意义的,重大的,重要的"
silence,"n.静,寂静,沉默,静默vt.使沉默,使安静v.压制"
silent,"adj.寂静的,沉默的,无声的,无记载的"
silk,n.丝绸
silly,"adj.愚蠢的,无聊的,失去知觉的,无助的"
silver,"n.银,银子vt.镀银"
similar,"adj.相似的,类似的"
similarity,"n.类似,类似处"
simplify,"vt.单一化,简单化"
simple,"adj.简单的,简易的,朴素的,简朴的,天真的,率直的,无经验的,易受骗的"
sincerely,adv.真诚地
sing,"v.唱,演唱"
sink,"vi.沉下,(使)下沉n.水槽,水池 接收器"
site,"n.地点,场所,遗址vt.定...的地点n.站点"
situation,"n.情形,境遇,(建筑物等的)位置"
skate,"n.冰鞋,溜冰,老马,可鄙的人vi.滑冰,滑过"
skateboard,n.溜冰板(一种装有滑轮的椭圆形滑板)
ski,n.滑雪橇vi.滑雪
skillful,"adj.灵巧的,熟练的,制作精巧的"
skip,"v.跳,蹦,急速改变,跳读,遗漏,跳跃n.跳跃"
skipping rope,
skirt,n.裙子v.环绕
skyscraper,"n.摩天楼,高丛的烟囱"
slave,n.奴隶v.辛勤努力
slavery,"n.奴隶身分,奴隶制度,苦役,束缚"
sleep,"vi.睡,睡觉n.睡眠"
sleepy,"adj.困乏的,欲睡的"
asleep,"adj.睡着的,睡熟的"
sleeve,n.袖子
slice,"n.薄片,切片,一份,部分,片段v.切(片)"
slide,"v.(使)滑动,(使)滑行n.滑,滑动,幻灯片"
slight,"adj.轻微的,微小的"
slim,"adj.苗条的,纤细的,不足取的,无价值的,细长的v.变细,减肥"
slip,"n.滑倒,事故,片,纸片;vi.滑动,滑倒,失足,减退;vt.使滑动,滑过,摆脱,闪开,塞入;adj.滑动的,活络的,有活结的;Serial Line Interface Protocol,串行线路接口协议"
smart,"n.刺痛,痛苦adj.巧妙的,聪明的,漂亮的,潇洒的,刺痛的,剧烈的,厉害的,敏捷的vi.刺痛,懊恼 轻快地,严厉地,灵巧地,精确的,时髦地,大大的"
smile,vi.(～ at) 微笑n.微笑
smog,n.烟雾
smooth,"adj.平滑的,平坦的,平稳的,无毛的,流畅的,圆滑的,安祥的vt.使光滑,烫平,使优雅,消除vi.变平滑,变平静n.一块平地,平滑部分"
smoothly,adv.平稳地
snack,"n.小吃,快餐,一份v.吃快餐(小吃)"
snackbar,
snake,n.蛇v.迂回前进
snatch,v.攫取n.攫取
sneeze,n.喷嚏vi.打喷嚏
sniff,"v.用力吸,嗅,闻到,发觉,轻视,用力吸气n.吸,闻,吸气声,嗤之以鼻"
snow,n.雪vi.下雪
snowball,"n.雪球v.打雪仗,(使)迅速增长"
snowy,"adj.雪的,多雪的"
soap,"n.肥皂;Simple Object Access Protocol,简单对象访问协议"
sob,"v.哭诉,(风等)发呜咽声,哭泣n.呜咽,哭泣"
social,"adj.社会的,爱交际的,社交的,群居的"
socialism,"n.社会主义,社会主义运动"
socialist,"n.社会主义者,社会党党员"
society,"n.社会,...会,...社,友伴,交际,社交界,上流社会"
sock,"n.短袜,鞋内衬底,轻软鞋,一击,零食vt.给...穿袜,重击,猛投,请...吃零食vi.爱吃零食adj.非常成功的adv.正着地,不偏不倚地"
socket,"n.窝,穴,孔,插座,牙糟v.给...配插座"
sofa,n.沙发
soft,"adj.软的,柔软的,温和的,温柔的,不含酒精的n.软件"
soft drink,
softball,"n.垒球运动,垒球"
software,n.软件
soil,"n.土壤,土地,国土,国家,温床,粪便,务农vt.弄脏,污辱vi.变脏"
solid,"n.固体,立体adj.固体的,实心的,坚固的,结实的,立体的,可靠的,一致的,纯粹的"
gas,
liquid,"n.液体,流体,流音adj.液体的,清澈的,透明的,明亮的,流动的,易变的,(财务)易变卖的"
solve,"vt.解决,解答"
solution,"n.解答,解决办法,溶解,溶液 解决方案"
some,"adj.一些,少许,若干,有些,大约,相当的 pron.一些,若干,有些,某些"
somebody,"n.重要人物,有名气的人 pron.有人,某人"
somehow,adv.不知何故
someone," pron.有人,某人"
something," pron.某事,某物adj.有点象,大约"
somewhere,"adv.某处,在某处"
sometimes,"adv.不时,有时"
sorrow,"n.悲哀,悲痛"
sort,"n.种类,类别v.分类,拣选"
soul,"n.灵魂,心灵,精神,精力"
soup,
sour,"adj.酸的,发酵的,酸腐的,酸味的"
